row_id,order_key,customer_key,product_key,ship_key,time_key,sales
7546,3743,783,1522,1251,272,719.952
7547,3743,783,525,1251,272,755.944
7548,3743,783,1225,1251,272,11.98
7549,3743,783,308,1251,272,0.898
7550,3744,606,1382,2208,944,21.204
7551,3745,543,1759,1480,313,34.74
7552,3745,543,873,1480,313,833.94
7553,3745,543,807,1480,313,12.96
7554,3745,543,1397,1480,313,25.92
7555,3746,315,900,2209,121,349.965
7556,3746,315,797,2209,121,22.32
7557,3747,336,955,423,1392,158.28
7558,3747,336,897,423,1392,497.94
7559,3748,352,160,1116,294,533.94
7560,3748,352,965,1116,294,167.94
7561,3748,352,1227,1116,294,31.68
7562,3749,206,2,1481,1060,170.786
7563,3750,263,1639,1934,942,198.744
7564,3751,177,686,2210,1339,63.824
7565,3752,622,1350,2211,730,435.168
7566,3752,622,1196,2211,730,48.58
7567,3753,472,85,1946,1172,47.976
7568,3753,472,1484,1946,1172,20.736
7569,3754,211,426,30,328,26.46
7570,3754,211,1636,30,328,49.12
7571,3754,211,660,30,328,15.0
7572,3755,396,42,1972,283,194.7
7573,3755,396,1117,1972,283,591.32
7574,3755,396,889,1972,283,2.84
7575,3756,454,17,328,679,221.96
7576,3756,454,1014,328,679,236.0
7577,3757,407,918,2212,295,41.94
7578,3757,407,985,2212,295,52.792
7579,3758,44,500,1842,1048,563.94
7580,3759,248,1740,2213,664,2625.12
7581,3759,248,880,2213,664,17.94
7582,3760,720,719,2214,564,422.856
7583,3761,665,57,477,448,127.764
7584,3762,121,1578,91,73,3499.93
7585,3762,121,1569,91,73,14.4
7586,3762,121,1128,91,73,122.97
7587,3762,121,373,91,73,9.32
7588,3762,121,801,91,73,122.94
7589,3763,470,1138,1132,1381,17.31
7590,3764,730,1244,1832,606,128.744
7591,3765,204,75,597,944,58.248
7592,3765,204,65,597,944,71.246
7593,3765,204,966,597,944,7.872
7594,3765,204,775,597,944,887.271
7595,3766,611,543,2070,1171,146.86
7596,3766,611,625,2070,1171,36.56
7597,3767,137,540,1371,507,225.576
7598,3768,351,1356,2215,249,5.248
7599,3768,351,948,2215,249,38.256
7600,3768,351,1604,2215,249,40.24
7601,3768,351,1822,2215,249,29.925
7602,3768,351,335,2215,249,148.704
7603,3768,351,61,2215,249,55.92
7604,3769,765,731,318,886,12.96
7605,3770,575,1479,2035,846,25.176
7606,3770,575,771,2035,846,5.584
7607,3770,575,735,2035,846,1297.368
7608,3771,516,547,2216,1419,264.32
7609,3772,178,779,1023,1184,25.92
7610,3772,178,280,1023,1184,22.96
7611,3773,194,586,2217,47,19.44
7612,3774,4,1447,2218,386,9.54
7613,3774,4,196,2218,386,5.81
7614,3774,4,131,2218,386,5.76
7615,3775,619,528,2219,574,14.91
7616,3776,576,1700,700,323,6.642
7617,3777,633,1287,1826,1040,18.54
7618,3777,633,14,1826,1040,679.96
7619,3778,488,11,2220,1361,189.576
7620,3778,488,1764,2220,1361,71.96
7621,3779,580,234,867,318,539.92
7622,3779,580,630,867,318,725.344
7623,3779,580,1821,867,318,7.44
7624,3780,777,644,913,185,39.48
7625,3781,135,1142,827,485,850.5
7626,3781,135,905,827,485,75.33
7627,3782,314,1528,83,662,325.632
7628,3782,314,1208,83,662,23.344
7629,3782,314,1009,83,662,16.52
7630,3783,89,557,2221,81,335.72
7631,3783,89,818,2221,81,251.944
7632,3783,89,793,2221,81,127.302
7633,3784,348,292,2222,1424,1207.84
7634,3784,348,1096,2222,1424,12.53
7635,3784,348,1262,2222,1424,34.58
7636,3784,348,1497,2222,1424,300.98
7637,3784,348,867,2222,1424,258.75
7638,3785,588,1501,567,1122,59.52
7639,3785,588,1452,567,1122,57.96
7640,3785,588,1488,567,1122,441.96
7641,3785,588,1714,567,1122,68.04
7642,3786,698,1823,2223,975,703.71
7643,3786,698,529,2223,975,17.904
7644,3786,698,1231,2223,975,11.976
7645,3786,698,1618,2223,975,67.96
7646,3787,663,874,1654,438,892.224
7647,3788,352,1783,711,241,1299.99
7648,3789,713,799,70,773,4.544
7649,3789,713,775,70,773,1352.032
7650,3790,107,739,18,698,1548.99
7651,3790,107,1452,18,698,19.872
7652,3791,238,101,617,1280,119.448
7653,3791,238,236,617,1280,118.16
7654,3792,784,1662,2224,425,19.56
7655,3793,623,1703,1551,671,80.96
7656,3793,623,1466,1551,671,25.92
7657,3794,29,651,2225,96,106.96
7658,3794,29,268,2225,96,187.76
7659,3795,680,670,2226,1272,76.776
7660,3796,52,829,1288,1213,53.9
7661,3797,746,442,741,5,76.728
7662,3797,746,986,741,5,10.43
7663,3798,624,1168,1565,1333,99.2
7664,3799,612,704,197,1317,15.92
7665,3800,631,1526,1972,284,129.92
7666,3801,661,1000,440,973,30.4
7667,3801,661,307,440,973,5399.91
7668,3801,661,1717,440,973,119.1
7669,3802,16,579,2227,668,40.08
7670,3802,16,682,2227,668,59.94
7671,3802,16,1302,2227,668,259.98
7672,3802,16,1529,2227,668,170.98
7673,3802,16,1824,2227,668,38.97
7674,3802,16,1020,2227,668,154.9
7675,3802,16,899,2227,668,446.068
7676,3803,773,474,2228,1187,152.94
7677,3804,162,1600,2229,270,23.472
7678,3805,455,1690,2230,354,195.64
7679,3805,455,1026,2230,354,14.94
7680,3805,455,696,2230,354,1687.8
7681,3805,455,1058,2230,354,341.96
7682,3805,455,39,2230,354,605.88
7683,3806,175,1471,2231,460,186.732
7684,3806,175,451,2231,460,3812.97
7685,3807,75,1813,2232,391,26.424
7686,3807,75,1719,2232,391,625.99
7687,3808,180,617,802,1025,1568.61
7688,3808,180,154,802,1025,17.3
7689,3808,180,1825,802,1025,160.0
7690,3809,603,811,2233,1257,179.94
7691,3809,603,310,2233,1257,872.94
7692,3809,603,90,2233,1257,12.96
7693,3810,483,430,1928,352,88.8
7694,3810,483,1279,1928,352,319.968
7695,3811,508,1145,2234,780,167.888
7696,3812,572,448,2235,1244,163.96
7697,3812,572,1505,2235,1244,5.232
7698,3813,409,350,1160,1409,1199.98
7699,3813,409,236,1160,1409,73.85
7700,3813,409,1258,1160,1409,25.71
7701,3813,409,1580,1160,1409,17.28
7702,3813,409,216,1160,1409,526.582
7703,3814,5,821,50,934,11.56
7704,3814,5,600,50,934,209.97
7705,3814,5,824,50,934,447.84
7706,3814,5,332,50,934,479.97
7707,3814,5,672,50,934,8.64
7708,3815,459,1664,395,1349,11.68
7709,3816,700,1618,1024,287,40.776
7710,3816,700,339,1024,287,13.698
7711,3817,140,1514,1096,435,87.8
7712,3818,50,1417,1245,1362,77.952
7713,3818,50,197,1245,1362,147.184
7714,3818,50,1786,1245,1362,47.952
7715,3819,103,587,1785,328,250.26
7716,3820,288,1618,1107,1368,40.776
7717,3821,408,957,2236,360,29.6
7718,3821,408,508,2236,360,1.938
7719,3822,205,1228,1342,1313,159.96
7720,3823,411,1501,1508,359,59.52
7721,3823,411,756,1508,359,17.48
7722,3823,411,1264,1508,359,13.168
7723,3824,271,1826,5,1167,40.74
7724,3825,754,1190,258,591,179.886
7725,3826,701,848,1357,964,286.256
7726,3826,701,465,1357,964,24.224
7727,3826,701,943,1357,964,331.536
7728,3827,83,1664,2237,419,17.52
7729,3828,655,797,87,1026,17.856
7730,3829,185,1333,203,965,431.976
7731,3830,70,1210,153,1225,291.136
7732,3831,51,82,2238,1322,114.848
7733,3832,480,579,547,1214,10.688
7734,3833,439,1394,1689,834,15.232
7735,3834,422,155,319,1319,12.42
7736,3835,376,681,1471,931,19.44
7737,3836,507,716,136,141,70.368
7738,3837,744,1040,460,1413,12.672
7739,3838,283,832,2239,1272,89.95
7740,3839,650,1129,1286,314,6.58
7741,3839,650,1524,1286,314,94.99
7742,3840,620,1514,1676,605,35.12
7743,3841,410,989,1353,1293,25.92
7744,3842,292,1407,666,866,7.96
7745,3842,292,868,666,866,566.97
7746,3842,292,951,666,866,9.84
7747,3843,736,789,241,690,25.488
7748,3844,195,243,2240,493,7.56
7749,3845,169,1493,2241,510,60.84
7750,3845,169,907,2241,510,450.04
7751,3845,169,154,2241,510,34.6
7752,3845,169,496,2241,510,467.97
7753,3845,169,730,2241,510,33.02
7754,3846,449,1446,2242,671,17.088
7755,3847,341,869,2007,692,3.008
7756,3848,243,1827,1642,1382,268.24
7757,3848,243,620,1642,1382,431.16
7758,3849,408,48,1394,1378,43.6
7759,3849,408,1705,1394,1378,154.95
7760,3850,688,935,1733,993,15.552
7761,3851,768,955,2243,329,42.208
7762,3852,143,1152,2244,1398,10.368
7763,3853,360,1062,1737,1330,2.224
7764,3854,384,1452,2245,381,74.52
7765,3855,180,513,2246,1285,17.52
7766,3855,180,407,2246,1285,1779.9
7767,3855,180,400,2246,1285,219.9
7768,3856,158,80,2247,574,7.152
7769,3857,446,653,1311,1377,26.72
7770,3858,132,1149,2248,910,1039.728
7771,3858,132,10,2248,910,45.96
7772,3859,474,693,87,1025,456.588
7773,3859,474,1498,87,1025,4499.985
7774,3859,474,1828,87,1025,59.976
7775,3860,728,30,2249,802,6.12
7776,3861,523,1645,271,350,10.98
7777,3861,523,1712,271,350,7.86
7778,3861,523,457,271,350,51.45
7779,3861,523,1088,271,350,37.056
7780,3862,168,474,1444,807,203.92
7781,3862,168,1180,1444,807,29.56
7782,3863,384,277,1445,411,8.568
7783,3864,46,87,1975,1004,45.248
7784,3864,46,278,1975,1004,876.3
7785,3864,46,414,1975,1004,185.376
7786,3865,172,50,642,322,25.06
7787,3866,561,1785,2250,836,2.89
7788,3866,561,1322,2250,836,7.896
7789,3866,561,1156,2250,836,22.608
7790,3866,561,1447,2250,836,30.528
7791,3867,436,637,2251,1323,4.842
7792,3868,772,752,1324,1049,1.8
7793,3869,134,607,1177,1346,39.984
7794,3870,64,330,763,683,32.4
7795,3870,64,127,763,683,97.88
7796,3871,249,1486,2252,533,307.168
7797,3872,173,62,618,613,26.9
7798,3873,404,1359,784,1144,47.01
7799,3873,404,1148,784,1144,469.99
7800,3873,404,390,784,1144,207.846
7801,3874,769,274,574,1213,324.744
7802,3875,385,1703,2253,76,40.48
7803,3876,320,1172,1607,603,12.0
7804,3876,320,907,1607,603,720.064
7805,3876,320,968,1607,603,25.424
7806,3876,320,1040,1607,603,2.816
7807,3876,320,962,1607,603,3.204
7808,3877,746,909,2254,709,30.828
7809,3877,746,1042,2254,709,47.616
7810,3877,746,1788,2254,709,108.784
7811,3878,55,1447,2255,745,4.77
7812,3878,55,1597,2255,745,7.98
7813,3878,55,737,2255,745,550.431
7814,3878,55,248,2255,745,10.56
7815,3879,68,27,1782,1220,1497.666
7816,3879,68,851,1782,1220,17.52
7817,3880,504,979,2256,990,113.22
7818,3880,504,1777,2256,990,35.88
7819,3880,504,1626,2256,990,4535.976
7820,3881,171,1085,971,1087,11.84
7821,3882,195,596,512,1403,592.74
7822,3883,544,1019,1954,990,111.672
7823,3884,453,1008,1776,227,8.64
7824,3884,453,1234,1776,227,149.97
7825,3885,464,1341,1483,127,232.88
7826,3886,464,39,2245,381,90.882
7827,3887,389,560,721,1365,508.768
7828,3887,389,319,721,1365,9.912
7829,3888,309,1392,2257,458,63.936
7830,3888,309,398,2257,458,59.52
7831,3888,309,1766,2257,458,311.976
7832,3888,309,302,2257,458,50.352
7833,3889,470,180,1828,828,19.136
7834,3890,737,347,2258,373,13.12
7835,3891,687,1001,2259,445,241.568
7836,3891,687,717,2259,445,479.92
7837,3892,65,993,13,606,307.136
7838,3892,65,1622,13,606,12.6
7839,3892,65,429,13,606,159.98
7840,3893,611,30,2162,79,6.12
7841,3893,611,1235,2162,79,1184.72
7842,3894,248,10,20,895,45.96
7843,3895,370,613,2260,100,58.05
7844,3895,370,56,2260,100,71.28
7845,3896,422,973,283,1263,124.404
7846,3897,524,1031,128,608,154.9
7847,3897,524,496,128,608,1871.88
7848,3898,387,1654,2261,757,16.192
7849,3899,549,1556,2262,821,18.936
7850,3899,549,1506,2262,821,12.672
7851,3899,549,841,2262,821,5.04
7852,3900,132,1715,384,332,8.448
7853,3900,132,544,384,332,20.388
7854,3901,599,1051,865,696,9.96
7855,3902,4,1318,181,1402,320.64
7856,3902,4,198,181,1402,52.0
7857,3903,430,1400,2263,141,25.584
7858,3903,430,919,2263,141,464.0
7859,3903,430,1153,2263,141,235.95
7860,3903,430,992,2263,141,39.96
7861,3904,351,1088,2264,1122,18.528
7862,3905,568,1045,370,623,17.9
7863,3905,568,357,370,623,81.96
7864,3906,593,419,1098,535,272.736
7865,3906,593,1829,1098,535,18.496
7866,3906,593,158,1098,535,441.92
7867,3906,593,1545,1098,535,127.764
7868,3907,749,448,86,312,166.44
7869,3908,202,1071,1432,846,13.38
7870,3909,658,47,1366,1245,24.0
7871,3910,663,662,313,1329,24.448
7872,3911,627,642,1986,972,6.16
7873,3911,627,121,1986,972,915.136
7874,3911,627,1533,1986,972,8.56
7875,3911,627,1185,1986,972,97.82
7876,3912,461,330,19,1313,31.104
7877,3912,461,1804,19,1313,11.176
7878,3913,433,1043,1488,415,5.04
7879,3914,661,1815,51,1029,242.176
7880,3915,41,1661,2265,863,337.176
7881,3916,49,450,2266,1398,13.344
7882,3916,49,1098,2266,1398,76.752
7883,3916,49,1098,2266,1398,102.336
7884,3916,49,1409,2266,1398,10.32
7885,3916,49,1567,2266,1398,47.32
7886,3916,49,222,2266,1398,23.376
7887,3916,49,1007,2266,1398,16.72
7888,3916,49,1654,2266,1398,16.192
7889,3917,188,713,2267,925,32.4
7890,3918,773,454,1243,1055,19.89
7891,3918,773,652,1243,1055,399.98
7892,3918,773,569,1243,1055,343.85
7893,3918,773,1734,1243,1055,106.32
7894,3919,135,327,2268,1265,13.92
7895,3920,259,92,1008,1233,82.4
7896,3920,259,745,1008,1233,6.24
7897,3920,259,315,1008,1233,447.84
7898,3921,420,536,2269,1286,272.048
7899,3921,420,1177,2269,1286,1614.582
7900,3921,420,830,2269,1286,24.32
7901,3921,420,1426,2269,1286,1.584
7902,3921,420,893,2269,1286,31.984
7903,3921,420,437,2269,1286,14.76
7904,3921,420,1803,2269,1286,423.648
7905,3922,771,1053,841,648,76.64
7906,3923,61,408,1941,626,4.464
7907,3923,61,923,1941,626,3.96
7908,3924,339,848,2270,908,715.64
7909,3925,743,824,858,1033,268.704
7910,3925,743,449,858,1033,21.92
7911,3925,743,721,858,1033,48.72
7912,3925,743,431,858,1033,205.666
7913,3926,263,768,2271,817,30.344
7914,3927,556,1230,2272,1298,25.696
7915,3928,257,1830,1076,1229,3404.5
7916,3928,257,1736,1076,1229,101.34
7917,3929,286,813,1454,661,344.372
7918,3930,452,109,236,1308,30.384
7919,3931,656,277,2273,526,22.848
7920,3932,657,1221,1183,1319,38.62
7921,3932,657,1601,1183,1319,59.98
7922,3933,678,921,1173,1133,174.3
7923,3934,453,1486,313,1328,383.96
7924,3934,453,154,313,1328,15.57
7925,3935,168,79,2117,922,22.32
7926,3935,168,430,2117,922,103.6
7927,3936,543,1431,2274,1385,2.97
7928,3936,543,433,2274,1385,569.99
7929,3936,543,1794,2274,1385,50.97
7930,3937,774,1170,2275,1267,298.116
7931,3938,461,1042,2276,783,59.52
7932,3939,467,371,2277,893,230.28
7933,3939,467,955,2277,893,105.52
7934,3940,460,1041,2002,1290,23.36
7935,3940,460,994,2002,1290,71.976
7936,3940,460,1118,2002,1290,8.56
7937,3940,460,1459,2002,1290,13.92
7938,3940,460,138,2002,1290,2518.29
7939,3940,460,735,2002,1290,540.57
7940,3940,460,656,2002,1290,221.056
7941,3941,104,65,2278,1044,81.424
7942,3941,104,147,2278,1044,134.8
7943,3942,316,716,425,1420,39.582
7944,3942,316,1445,425,1420,44.688
7945,3942,316,1501,425,1420,31.744
7946,3942,316,801,425,1420,40.98
7947,3942,316,1086,425,1420,3.168
7948,3943,619,1218,1853,53,18.84
7949,3943,619,867,1853,53,362.25
7950,3943,619,751,1853,53,63.552
7951,3943,619,399,1853,53,129.552
7952,3944,45,1391,1454,660,5.984
7953,3944,45,884,1454,660,861.76
7954,3945,543,1765,2279,83,66.96
7955,3945,543,745,2279,83,6.24
7956,3946,56,1350,1656,1339,435.168
7957,3946,56,128,1656,1339,14.9
7958,3946,56,1684,1656,1339,15.8
7959,3946,56,1475,1656,1339,72.9
7960,3946,56,839,1656,1339,206.352
7961,3946,56,313,1656,1339,7.992
7962,3947,41,1513,2280,1383,81.36
7963,3947,41,675,2280,1383,20.232
7964,3947,41,167,2280,1383,389.056
7965,3947,41,1517,2280,1383,20.736
7966,3947,41,1166,2280,1383,41.472
7967,3948,163,1306,1035,426,33.36
7968,3949,567,1831,2281,979,90.882
7969,3949,567,1731,2281,979,15.992
7970,3949,567,532,2281,979,120.784
7971,3950,134,1016,1270,567,519.792
7972,3950,134,1422,1270,567,31.176
7973,3950,134,1291,1270,567,10.368
7974,3950,134,110,1270,567,2.724
7975,3950,134,1061,1270,567,254.352
7976,3950,134,808,1270,567,3.762
7977,3950,134,1013,1270,567,10.272
7978,3951,601,421,1613,142,659.97
7979,3951,601,530,1613,142,113.73
7980,3952,386,1207,452,577,5.104
7981,3953,25,1537,2282,1,16.448
7982,3954,12,565,191,242,81.92
7983,3954,12,1155,191,242,254.9
7984,3955,554,1229,2283,1083,15.12
7985,3955,554,1610,2283,1083,7.872
7986,3956,36,256,2284,810,8.32
7987,3957,308,832,862,898,89.95
7988,3958,16,1622,2285,932,25.2
7989,3958,16,1587,2285,932,37.59
7990,3958,16,329,2285,932,14.97
7991,3958,16,1431,2285,932,1.98
7992,3959,719,1198,491,863,39.936
7993,3959,719,1576,491,863,18.464
7994,3960,515,305,83,661,4.896
7995,3960,515,318,83,661,145.764
7996,3960,515,952,83,661,9.612
7997,3961,616,241,1399,1368,199.75
7998,3961,616,617,1399,1368,1673.184
7999,3962,741,853,2286,115,12.18
8000,3962,741,337,2286,115,57.68
8001,3963,362,782,1734,649,263.96
8002,3964,31,1136,975,683,299.94
8003,3964,31,328,975,683,25.76
8004,3965,732,1624,751,324,271.9
8005,3965,732,678,751,324,45.84
8006,3965,732,876,751,324,9.82
8007,3966,499,1507,2287,976,93.36
8008,3967,732,274,1454,658,541.24
8009,3967,732,259,1454,658,106.32
8010,3967,732,1803,1454,658,1323.9
8011,3968,426,955,2288,69,126.624
8012,3969,595,1805,2289,512,125.944
8013,3970,578,897,2290,1206,663.92
8014,3970,578,47,2290,1206,120.0
8015,3970,578,1322,2290,1206,3.29
8016,3970,578,546,2290,1206,18.84
8017,3971,377,1309,550,241,60.672
8018,3971,377,1006,550,241,30.816
8019,3972,293,195,175,1351,52.792
8020,3973,74,1613,1399,1367,83.9
8021,3973,74,1018,1399,1367,11.76
8022,3974,448,1253,791,192,4.992
8023,3974,448,1665,791,192,87.92
8024,3974,448,500,791,192,657.93
8025,3974,448,1582,791,192,1.044
8026,3975,761,1806,2291,592,210.68
8027,3975,761,1820,2291,592,78.8
8028,3975,761,85,2291,592,19.99
8029,3975,761,1663,2291,592,772.68
8030,3976,536,177,1097,990,106.08
8031,3977,393,1007,2292,708,23.076
8032,3977,393,748,2292,708,25.92
8033,3978,598,682,2293,517,47.952
8034,3978,598,1700,2293,517,0.984
8035,3978,598,1378,2293,517,75.384
8036,3978,598,746,2293,517,4.608
8037,3979,9,1376,2294,601,37.68
8038,3980,668,1804,924,1252,41.91
8039,3981,548,1107,2295,1242,435.999
8040,3982,699,168,2296,1294,388.704
8041,3982,699,622,2296,1294,572.58
8042,3982,699,1351,2296,1294,33.18
8043,3983,392,405,1669,1131,63.88
8044,3983,392,1832,1669,1131,26.72
8045,3984,771,103,33,1319,295.056
8046,3985,457,1153,1291,959,393.25
8047,3986,130,1700,2297,1045,2.214
8048,3987,595,988,1959,1368,16.272
8049,3988,159,1726,2298,882,706.86
8050,3989,783,123,1114,258,5.97
8051,3989,783,751,1114,258,21.184
8052,3989,783,23,1114,258,41.376
8053,3990,542,880,2299,185,17.94
8054,3991,246,609,442,1332,2.655
8055,3992,91,519,2300,578,892.35
8056,3992,91,200,2300,578,307.666
8057,3992,91,460,2300,578,728.82
8058,3992,91,1340,2300,578,41.36
8059,3992,91,832,2300,578,43.176
8060,3992,91,1036,2300,578,4.16
8061,3993,569,315,1607,601,61.4
8062,3993,569,1330,1607,601,24.448
8063,3994,561,507,369,1007,263.96
8064,3994,561,1212,369,1007,359.97
8065,3994,561,1348,369,1007,12.96
8066,3994,561,42,369,1007,116.82
8067,3994,561,1592,369,1007,276.784
8068,3995,375,429,1433,631,239.97
8069,3995,375,1566,1433,631,16.02
8070,3996,50,419,1112,1062,454.56
8071,3996,50,1455,1112,1062,141.42
8072,3996,50,638,1112,1062,310.744
8073,3996,50,704,1112,1062,12.736
8074,3996,50,626,1112,1062,6.47
8075,3996,50,186,1112,1062,13.748
8076,3996,50,514,1112,1062,15.224
8077,3997,576,646,2301,515,27.42
8078,3997,576,897,2301,515,165.98
8079,3997,576,1372,2301,515,75.0
8080,3998,403,302,1238,1022,134.272
8081,3999,121,934,2302,636,146.544
8082,3999,121,1767,2302,636,131.904
8083,3999,121,544,2302,636,203.88
8084,3999,121,1283,2302,636,14.301
8085,3999,121,436,2302,636,718.64
8086,4000,785,391,1317,989,61.1
8087,4001,692,1268,1798,1179,28.08
8088,4002,679,837,712,968,10.496
8089,4003,161,692,1306,531,39.92
8090,4004,375,23,2303,558,77.58
8091,4005,358,1425,752,330,269.36
8092,4006,364,746,2304,681,5.76
8093,4007,677,941,2305,1373,109.9
8094,4008,590,741,731,1269,23.88
8095,4008,590,1255,731,1269,26.2
8096,4008,590,1291,731,1269,12.96
8097,4008,590,438,731,1269,234.95
8098,4009,604,393,425,1423,118.25
8099,4009,604,1434,425,1423,4.28
8100,4010,564,1045,22,768,26.85
8101,4010,564,1833,22,768,3357.6
8102,4011,767,618,2306,484,8.26
8103,4011,767,669,2306,484,2973.32
8104,4011,767,329,2306,484,104.79
8105,4011,767,298,2306,484,775.728
8106,4012,737,420,2307,1109,89.0664
8107,4012,737,1834,2307,1109,175.44
8108,4012,737,1076,2307,1109,438.336
8109,4013,284,390,171,1403,215.544
8110,4014,710,1759,133,1383,55.584
8111,4014,710,1456,133,1383,127.386
8112,4015,623,475,2308,1031,248.43
8113,4015,623,938,2308,1031,11.648
8114,4015,623,213,2308,1031,85.246
8115,4016,430,924,2309,1337,20.64
8116,4017,460,1818,1695,1302,148.02
8117,4018,411,1292,2310,1389,33.29
8118,4019,628,1128,174,1242,204.95
8119,4020,519,500,1962,1264,526.344
8120,4021,222,108,747,1011,41.96
8121,4021,222,500,747,1011,451.152
8122,4021,222,176,747,1011,31.504
8123,4022,225,119,384,332,30.672
8124,4022,225,1078,384,332,1079.976
8125,4023,351,212,874,1311,161.568
8126,4024,773,767,333,384,2.934
8127,4024,773,104,333,384,18.528
8128,4024,773,1363,333,384,670.752
8129,4025,25,597,165,1299,64.96
8130,4026,64,918,2311,191,41.94
8131,4026,64,1297,2311,191,11.96
8132,4026,64,1610,2311,191,13.12
8133,4026,64,519,2311,191,535.41
8134,4027,17,72,389,619,72.78
8135,4028,362,315,2232,393,36.84
8136,4028,362,50,2232,393,87.71
8137,4029,704,278,1612,921,562.2925
8138,4030,683,268,2312,302,56.52
8139,4031,72,825,20,896,11.264
8140,4031,72,842,20,896,284.08
8141,4031,72,610,20,896,18.496
8142,4032,617,608,1859,736,14.73
8143,4032,617,822,1859,736,186.54
8144,4032,617,617,1859,736,557.728
8145,4032,617,141,1859,736,159.968
8146,4033,477,1153,1448,161,471.9
8147,4033,477,1274,1448,161,3.52
8148,4034,166,34,1576,1221,49.12
8149,4035,671,746,1122,1057,20.16
8150,4036,663,952,2313,22,10.68
8151,4036,663,632,2313,22,141.96
8152,4037,182,721,983,1143,32.48
8153,4037,182,482,983,1143,20.04
8154,4037,182,1389,983,1143,13999.96
8155,4038,743,1201,635,1140,238.0
8156,4038,743,1031,635,1140,61.96
8157,4039,235,976,2077,973,239.372
8158,4040,311,1201,813,1018,595.0
8159,4041,209,1284,425,1421,16.032
8160,4042,47,241,470,767,199.75
8161,4043,480,1757,765,747,227.96
8162,4044,371,415,2314,609,293.52
8163,4044,371,349,2314,609,307.98
8164,4045,300,1373,90,643,96.96
8165,4045,300,302,90,643,117.488
8166,4045,300,592,90,643,11.952
8167,4045,300,1374,90,643,512.499
8168,4046,707,585,2315,909,863.128
8169,4047,145,310,92,1371,2036.86
8170,4047,145,300,92,1371,449.568
8171,4047,145,478,92,1371,108.96
8172,4048,249,979,2316,745,264.18
8173,4049,690,1364,2317,180,2.88
8174,4049,690,45,2317,180,41.904
8175,4049,690,1199,2317,180,23.92
8176,4050,786,63,1697,730,156.512
8177,4051,450,81,2318,961,128.34
8178,4052,442,1524,1038,1417,474.95
8179,4053,593,616,1775,941,999.98
8180,4054,214,1583,1597,554,277.5
8181,4055,758,972,368,662,1252.704
8182,4055,758,688,368,662,110.97
8183,4056,607,1156,1121,1199,22.608
8184,4056,607,284,1121,1199,1.892
8185,4057,200,955,1962,1265,63.312
8186,4058,152,1171,926,594,7.824
8187,4058,152,164,926,594,170.072
8188,4059,309,162,1826,1040,62.82
8189,4060,496,681,2319,613,19.44
8190,4060,496,778,2319,613,7.38
8191,4061,667,833,1642,1382,38.88
8192,4061,667,268,1642,1382,187.76
8193,4062,236,615,2242,671,6.048
8194,4062,236,1361,2242,671,98.352
8195,4062,236,221,2242,671,335.744
8196,4063,107,1057,738,677,8.96
8197,4064,432,1131,2320,1309,89.568
8198,4064,432,647,2320,1309,71.96
8199,4064,432,586,2320,1309,15.552
8200,4065,579,1125,1363,1175,10.43
8201,4065,579,73,1363,1175,72.784
8202,4066,471,1679,2321,649,67.15
8203,4066,471,904,2321,649,549.98
8204,4066,471,1801,2321,649,11.82
8205,4066,471,1716,2321,649,4643.8
8206,4066,471,624,2321,649,577.764
8207,4067,194,4,1145,458,191.5155
8208,4067,194,347,1145,458,2.624
8209,4068,768,693,1709,601,1369.764
8210,4068,768,197,1709,601,294.368
8211,4069,679,474,874,1311,81.568
8212,4070,267,1835,713,1007,44.46
8213,4070,267,534,713,1007,314.088
8214,4071,505,1086,128,606,6.336
8215,4071,505,1403,128,606,10.48
8216,4071,505,1264,128,606,2.469
8217,4071,505,305,128,606,3.264
8218,4072,710,1089,2322,265,4.344
8219,4072,710,1093,2322,265,31.776
8220,4072,710,642,2322,265,4.928
8221,4072,710,99,2322,265,1.788
8222,4072,710,1836,2322,265,15.072
8223,4073,756,1556,2323,43,12.624
8224,4074,106,1175,1926,861,185.88
8225,4074,106,1435,1926,861,12.96
8226,4075,12,275,1600,1366,189.7
8227,4075,12,1523,1600,1366,40.99
8228,4076,605,480,2324,793,82.64
8229,4076,605,171,2324,793,31.02
8230,4076,605,1017,2324,793,89.97
8231,4077,59,370,1424,879,35.97
8232,4077,59,200,1424,879,1266.86
8233,4078,340,299,1272,254,169.45
8234,4078,340,1513,1272,254,40.68
8235,4079,171,1699,707,1182,3.328
8236,4079,171,412,707,1182,933.262
8237,4079,171,484,707,1182,2803.92
8238,4080,691,384,1983,1354,4.768
8239,4080,691,1306,1983,1354,6.672
8240,4080,691,1062,1983,1354,4.448
8241,4080,691,1650,1983,1354,43.936
8242,4081,24,709,1313,233,23.744
8243,4081,24,1201,1313,233,357.0
8244,4082,573,1420,140,213,806.336
8245,4082,573,1147,140,213,85.44
8246,4083,741,157,856,220,344.91
8247,4084,504,555,2325,472,70.97
8248,4084,504,1244,2325,472,36.784
8249,4085,38,648,691,829,743.988
8250,4086,334,913,2326,408,11.212
8251,4086,334,326,2326,408,4.712
8252,4086,334,1108,2326,408,180.98
8253,4086,334,118,2326,408,60.416
8254,4087,730,1328,1767,1285,299.99
8255,4087,730,1685,1767,1285,192.16
8256,4087,730,530,1767,1285,242.624
8257,4087,730,231,1767,1285,46.74
8258,4087,730,1482,1767,1285,174.95
8259,4087,730,1787,1767,1285,100.704
